0,1,2,3,4,5,6
strata,dip,gently to the west,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
seismic images,show,continuous features in the section,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
DSDP Site 188,located on,western flank of Bowers Ridge,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
DSDP Site 188,sediments found,upper Miocene,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
DSDP Site 188,calcareous nannofossils found,uppermost 120 m,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
DSDP Site 188,planktonic foraminifers found,uppermost 300–400 m,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
DSDP Site 188,sedimentation rate,~100 m/m.y.,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
piston core study,sedimentation rate,138 m/m.y.,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
piston core study,permitted,study of high-resolution paleoceanography,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
drilling,expected to recover,Pleistocene to Pliocene sections,Background and objectives,"Site U1341 is located on the western flank of the central part of Bowers Ridge (Fig. F20) in a depression (Fig. F27) \~40 km west of the ridge crest. Close-ups of the seismic images in the basin (Figs. F27, F28, F29, F30) indicate that strata dip gently to the west (Figs. F27, F29). Some shallow sections do not have continuous parallel strata, but most of the rest of the section appears to have continuous features in the seismic images (Figs. F29, F30). The basement age and the age of the deeper sediments are un­ known, but at DSDP Site 188 on the western flank of Bowers Ridge (Scholl and Crea­ ger, 1973) sediments as old as upper Miocene were found. Specifically, Scholl and Creager (1973) found recent to upper Miocene diatomaceous silt as well as diatom ooze interbedded with silt-rich diatom ooze. They also found calcareous nannofossils in the uppermost 120 m and planktonic foraminifers in the uppermost 300–400 m. In the interval between 580 and 638 m they encountered mudstone. They reported sedimentation rates of \~100 m/m.y. A piston core study from the same general region provided a sedimentation rate of 138 m/m.y. (Takahashi, 2005), permitting the study of high-resolution paleoceanography. Thus, prior to drilling, recovery of Pleistocene to Pliocene sections was expected.",45,Expedition 323 Preliminary Report
Hole U1341B,reached,604.5 m CSF,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
volcaniclastic material,was,of minor importance,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
Site U1341,location,more distal to the Aleutian arc,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
terrigenous grain types,are,"silt-sized feldspar, quartz, clay, mica, and rock fragments",Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
pebbles,are composed of,"basalt, pumice, or scoria",Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
dolostones and micrometer-scale crystals of dolomite,occur,in high concentrations at various depths but particularly at the bottom of Hole U1341B,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
"authigenic carbonate patches, nodules, and layers",are,light olive-gray and olive-gray and often characterized by a granular texture and a stronger induration than the surrounding sediments,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
authigenic carbonates,can,potentially contaminate carbonate-stable isotope measurements in sediments,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
boundaries between different sediment colors and/or lithologies,are,dominantly gradational and bioturbated,Lithostratigraphy,"Three holes were drilled at Site U1341; the deepest, Hole U1341B, reached 604.5 m CSF. The sediments recovered are a mix of biogenic and siliciclastic sediments, whereas volcaniclastic material was of minor importance, perhaps reflecting the more distal location of Site U1341 to the Aleutian arc. The most abundant terrigenous grain types are silt-sized feldspar, quartz, clay, mica, and rock fragments. Some pebbles are composed of basalt, pumice, or scoria, indicating a volcanic source. Dolostones and micrometer-scale crystals of dolomite occur in high concentrations at various depths but particularly at the bottom of Hole U1341B. Authigenic carbonate patches, nod­ ules, and layers are light olive-gray and olive-gray and often characterized by a gran­ ular texture and a stronger induration than the surrounding sediments. Because of the presence of authigenic carbonates, carbonate-stable isotope measurements in sed­ iments from this and other sites where authigenic carbonates occur are potentially contaminated by the isotopic signature of the overgrowths. However, the presence of authigenic carbonates can be detected and screened out of the isotopic records. Sedi­ ment composed of siliciclastic sediment or mixed lithologies tends to be very dark greenish gray to dark gray, whereas diatom ooze tends to be dark gray to olive-gray to light olive. Boundaries between different sediment colors and/or lithologies are dom­ inantly gradational and bioturbated, but occasional sharp contacts occur as well. Sharp contacts are occasionally coeval with distinct changes in magnetic susceptibil­ ity, with higher values corresponding to mixed biogenic-siliciclastic sediments and lower values corresponding to diatom ooze. Intervals with thin, distinct parallel lam­ inations were relatively rare and confined to the upper part of the record (0–20 m CSF). At lower depths, thickly laminated to thinly bedded material with wavy bound­ aries occurred more frequently. Site U1341 sediments are indicative of low oxygen conditions, as implied by the decrease in the benthic foraminifer diversity index be­ low 200 m and by the occurrence of laminated intervals throughout the cores. Also, today an OMZ impinges on parts of the western Bowers Ridge.",45,Expedition 323 Preliminary Report
