0,1,2,3,4,5,6
Site U1333 sediments,coeval,CCD cycles described by Lyle et al. (2005),High carbonate fluctuations in middle Eocene sediments,"Coring at Site U1333 was designed to capture a time period when the CCD was slightly deeper within the middle Eocene interval that showed prominent fluctua­ tions of carbonate content (Lyle et al., 2005). This interval occurs during the cooling that took place after the EECO (Zachos et al. 2001a) and before the Eocene–Oligocene transition (e.g., Coxall et al., 2005). Unlike Site 1218, Site U1333 sediments show car­ bonate concentrations &gt;75% in this interval at a deeper water depth and apparently coeval with the CCD cycles described by Lyle et al. (2005). Basal lithologic Unit IV recovered partially lithified carbonates.",5,Expedition 320 Preliminary Report
Basal lithologic Unit IV,recover,partially lithified carbonates,High carbonate fluctuations in middle Eocene sediments,"Coring at Site U1333 was designed to capture a time period when the CCD was slightly deeper within the middle Eocene interval that showed prominent fluctua­ tions of carbonate content (Lyle et al., 2005). This interval occurs during the cooling that took place after the EECO (Zachos et al. 2001a) and before the Eocene–Oligocene transition (e.g., Coxall et al., 2005). Unlike Site 1218, Site U1333 sediments show car­ bonate concentrations &gt;75% in this interval at a deeper water depth and apparently coeval with the CCD cycles described by Lyle et al. (2005). Basal lithologic Unit IV recovered partially lithified carbonates.",5,Expedition 320 Preliminary Report
Site U1333,can be directly compared with,Site 1218,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Site U1333,allows the study of,critical intervals (such as the Eocene–Oligocene transition),"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Site U1333,was estimated to be,~3.8 km deep during the Eocene–Oligocene transition,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Site U1333,was,~1 km shallower than today,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Carbonate content in sediments at Site U1333,does not change as rapidly as,at the deeper and older Sites U1332 and U1333,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Sediments at Site U1333,are suitable for,paleoceanographic studies using carbonate-based geochemical proxies,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Sediments at Site U1333,are an improvement over,Site 1218,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
High carbonate content–bearing sediments at Site U1333,allow,a detailed study of the sequence of events linking carbonate preservation cycles with climatic oscillations,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Site U1333 forms the third oldest and deepest component of the PEAT depth transect and can be directly compared with Site 1218, which will allow the study of critical intervals (such as the Eocene–Oligocene transition; see Coxall et al., 2005) and varia­ tions of the equatorial CCD. Site U1333 is estimated to have been \~3.8 km deep dur­ ing the Eocene–Oligocene transition, \~1 km shallower than today and 200 m shallower at that time than Site U1332. Carbonate content in these sediments does not change as rapidly as at the deeper and older Sites U1332 and U1333. Some of these sediments appear to be Eocene–Oligocene transition sediments that are suitable for paleoceanographic studies using carbonate-based geochemical proxies and thus are an improvement over Site 1218. Of note, Site U1333 also contains high carbonate content–bearing sediments around the MECO event (Bohaty and Zachos, 2003; Bo­ haty et al., 2009), allowing a detailed study of the sequence of events linking carbon­ ate preservation cycles (Lyle et al., 2005) with climatic oscillations.",54,Expedition 320 Preliminary Report
Site U1333,adds,important data,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Carbonate-bearing sediments across the Oligocene–Miocene transition were also re­ covered at Site U1333 (e.g., Zachos et al., 2001b), adding important data to the study of this time interval in the context of the PEAT Oligocene/Miocene depth transect.",54,Expedition 320 Preliminary Report
important data,to,study of Oligocene–Miocene transition,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Carbonate-bearing sediments across the Oligocene–Miocene transition were also re­ covered at Site U1333 (e.g., Zachos et al., 2001b), adding important data to the study of this time interval in the context of the PEAT Oligocene/Miocene depth transect.",54,Expedition 320 Preliminary Report
Oligocene–Miocene transition,in the context of,PEAT Oligocene/Miocene depth transect,"MECO, Eocene–Oligocene and Oligocene–Miocene transitions, and depth transects","Carbonate-bearing sediments across the Oligocene–Miocene transition were also re­ covered at Site U1333 (e.g., Zachos et al., 2001b), adding important data to the study of this time interval in the context of the PEAT Oligocene/Miocene depth transect.",54,Expedition 320 Preliminary Report
Site U1333,recovered,fresh fragments of seafloor basalt,Age transect of seafloor basalt,"At Site U1333 we recovered what appear to be fresh fragments of seafloor basalt, aged between 45 and 46 Ma. This material will, when combined with other PEAT basalt samples, provide important sample material for the study of seawater alteration of ba­ salt.",54,Expedition 320 Preliminary Report
Site U1334,location,"7°59.998′N, 131°58.408′W",Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,water depth,4799 m,Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,target,events bracketing the Eocene–Oligocene transition,Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,part of,investigation of the wider Cenozoic climatic evolution,Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,provides,data toward a depth transect across the Oligocene,Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,allows,exploitation and verification of a previous astronomical age calibration from Site 1218,Site U1334,"Three holes were cored at Site U1334 (7°59.998′N, 131°58.408′W; 4799 m water depth; Fig. F52), targeting the events bracketing the Eocene–Oligocene transition as part of an investigation of the wider Cenozoic climatic evolution (e.g., Zachos et al., 2001a) and providing data toward a depth transect across the Oligocene (see Eo­ cene/Oligocene Boundary [Site U1334; 38 Ma crust]) that will allow exploitation and verification of a previous astronomical age calibration from Site 1218 (Pälike et al., 2006b).",54,Expedition 320 Preliminary Report
Site U1334,is in,center of the PEAT program,Site U1334,"Site U1334 is in the center of the PEAT program, \~100 km north of the Clipperton Fracture Zone and \~380 km southeast of the previously drilled Site 1218. At Site U1334, late middle Eocene age (38 Ma) seafloor basalt is overlain by \~285 m of pelagic sediment.",55,Expedition 320 Preliminary Report
Site U1334,is located,100 km north of the Clipperton Fracture Zone,Site U1334,"Site U1334 is in the center of the PEAT program, \~100 km north of the Clipperton Fracture Zone and \~380 km southeast of the previously drilled Site 1218. At Site U1334, late middle Eocene age (38 Ma) seafloor basalt is overlain by \~285 m of pelagic sediment.",55,Expedition 320 Preliminary Report
seafloor basalt,is overlain by,285 m of pelagic sediment,Site U1334,"Site U1334 is in the center of the PEAT program, \~100 km north of the Clipperton Fracture Zone and \~380 km southeast of the previously drilled Site 1218. At Site U1334, late middle Eocene age (38 Ma) seafloor basalt is overlain by \~285 m of pelagic sediment.",55,Expedition 320 Preliminary Report
seafloor basalt,has age,38 Ma (late middle Eocene),Site U1334,"Site U1334 is in the center of the PEAT program, \~100 km north of the Clipperton Fracture Zone and \~380 km southeast of the previously drilled Site 1218. At Site U1334, late middle Eocene age (38 Ma) seafloor basalt is overlain by \~285 m of pelagic sediment.",55,Expedition 320 Preliminary Report
Unit I,comprises,15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze,Site U1334,"The topmost \~47 m thick lithologic Unit I comprises a 15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze. The uppermost section (320-U1334A-1H-CC) is of late Miocene age (radiolarian Zone RN7; \~8.5 Ma). Below, Unit II comprises a \~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk above a \~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone (Unit III). Basal lithologic Unit IV (\~1 m CSF-A) consists of middle Eocene intercalated micritic chalk and limestone on ba­ salt (Figs. F53, F54).",55,Expedition 320 Preliminary Report
320-U1334A-1H-CC,age,late Miocene (radiolarian Zone RN7; \~8.5 Ma),Site U1334,"The topmost \~47 m thick lithologic Unit I comprises a 15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze. The uppermost section (320-U1334A-1H-CC) is of late Miocene age (radiolarian Zone RN7; \~8.5 Ma). Below, Unit II comprises a \~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk above a \~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone (Unit III). Basal lithologic Unit IV (\~1 m CSF-A) consists of middle Eocene intercalated micritic chalk and limestone on ba­ salt (Figs. F53, F54).",55,Expedition 320 Preliminary Report
Unit II,comprises,\~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk,Site U1334,"The topmost \~47 m thick lithologic Unit I comprises a 15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze. The uppermost section (320-U1334A-1H-CC) is of late Miocene age (radiolarian Zone RN7; \~8.5 Ma). Below, Unit II comprises a \~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk above a \~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone (Unit III). Basal lithologic Unit IV (\~1 m CSF-A) consists of middle Eocene intercalated micritic chalk and limestone on ba­ salt (Figs. F53, F54).",55,Expedition 320 Preliminary Report
Unit III,comprises,"\~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone",Site U1334,"The topmost \~47 m thick lithologic Unit I comprises a 15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze. The uppermost section (320-U1334A-1H-CC) is of late Miocene age (radiolarian Zone RN7; \~8.5 Ma). Below, Unit II comprises a \~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk above a \~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone (Unit III). Basal lithologic Unit IV (\~1 m CSF-A) consists of middle Eocene intercalated micritic chalk and limestone on ba­ salt (Figs. F53, F54).",55,Expedition 320 Preliminary Report
Unit IV,consists of,middle Eocene intercalated micritic chalk and limestone on basalt,Site U1334,"The topmost \~47 m thick lithologic Unit I comprises a 15 m thick interval of brown radiolarian clay overlying \~32 m of alternating radiolarian clay and nannofossil ooze. The uppermost section (320-U1334A-1H-CC) is of late Miocene age (radiolarian Zone RN7; \~8.5 Ma). Below, Unit II comprises a \~200 m thick succession of upper Miocene to Oligocene nannofossil ooze and chalk above a \~35 m thick sequence of late Eocene age nannofossil chalk, radiolarite, and claystone (Unit III). Basal lithologic Unit IV (\~1 m CSF-A) consists of middle Eocene intercalated micritic chalk and limestone on ba­ salt (Figs. F53, F54).",55,Expedition 320 Preliminary Report
Holes U1334A–U1334C,provided,high-quality APC-cored sediments from the mudline to ~210 m CSF-A,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
APC-cored sediments,reached,"Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C-22H",Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
sediment,became,increasingly stiffer and harder,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
XCB cutting shoe,used,below ~210 m CSF-A,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
XCB coring,advanced,to 288.5 m DSF,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
XCB coring,recovered,lower Oligocene and Eocene sediments with high recovery,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
basal section,consisted,10–20 m thick nannofossil ooze and chalk,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
Core 320-U1334A-32X,recovered,intercalated unit of basalt and hard micritic chalk and limestone,Site U1334,"Holes U1334A–U1334C provided high-quality APC-cored sediments from the mud­ line to \~210 m CSF-A (Cores 320-U1334A-22H, 320-U1334B-22H, and 320-U1334C22H). Below this depth we encountered increasingly stiffer and harder sediment, after which we switched to the XCB cutting shoe. XCB coring advanced to 288.5 m DSF through lower Oligocene and Eocene sediments with high recovery. In the basal sec­ tion, an intercalated unit of basalt and hard micritic chalk and limestone below a 10– 20 m thick basal section of nannofossil ooze and chalk was recovered in Core 320- U1334A-32X. For detailed coring activities, see Site U1334 in Operations.",55,Expedition 320 Preliminary Report
Carbonate content,exceeds,92% in the upper lower Miocene section below Section 320-U1334A-5H-3,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
Carbonate content,remains high,throughout the Oligocene,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
Eocene sediments,contain,considerable amounts of carbonate,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
nannofossil ooze and chalk,are,dominant lithologies,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
middle Eocene section,carbonate content cycles between,~40% and 85%,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
higher values,encountered,toward the basal part of the Eocene section,Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
late Eocene,exhibit carbonate content of,&lt;20% in two short intervals (\~249 to \~257 m CSF-A),Site U1334,"Carbonate content exceeds 92% in the upper lower Miocene section below Section 320-U1334A-5H-3 and remains high throughout the Oligocene. Eocene sediments still contain considerable amounts of carbonate, and nannofossil ooze and chalk are dominant lithologies apart from several short less carbonate rich intervals (e.g., Sec­ tion 320-U1334A-28X-3). In the middle Eocene section, carbonate content cycles be­ tween \~40% and 85% (Fig. F55), with higher values encountered toward the basal part of the Eocene section. Two short intervals in the late Eocene (\~249 to \~257 m CSF-A) exhibit carbonate content of &lt;20%.",55,Expedition 320 Preliminary Report
Cores 320-U1334A-16H through 21H,have,very distinct colors ranging from light grayish green to light blue,Site U1334,"A series of middle Oligocene cores (Cores 320-U1334A-16H through 21H) were recov­ ered that had very distinct colors ranging from light grayish green to light blue. These uniquely colored carbonate oozes exhibit extremely low magnetic susceptibilities that complicated a confident stratigraphic correlation. These colored oozes lost al­ most their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A (Figs. F54, F56). Similar colored cores have previously been described for DSDP Sites 78 and 79 (Hays et al., 1972).",56,Expedition 320 Preliminary Report
