0,1,2,3,4,5,6
APC cores,taken from,seafloor to 184.8 m (Cores 321-U1336A-1H through 21H),Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
nonmagnetic core barrels,used for,Cores 321-U1336A-1H through 16H,Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
steel barrels,used for,all other cores,Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
hard layers,located at,~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H),Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
hard layers,caused,core loss and prevented the development of a continuous sediment section,Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
XCB cores,taken from,184.8 to 302.9 m CFS-A at Hole U1336A,Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
coring,stopped before,reaching the basement objective,Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
coring,stopped because of,"decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section",Site U1336,"At Site U1336, APC cores were taken from the seafloor to 184.8 m (Cores 321-U1336A1H through 21H) and 173.6 m (Cores 321-U1336B-1H through 20H). Nonmagnetic core barrels were used for Cores 321-U1336A-1H through 16H and Cores 321- U1336B-1H through 16H and steel barrels were used for all other cores. Two hard lay­ ers, one at \~121 m CSF-A (Cores 321-U1336A-14H and 321-U1336B-14H) and one at \~135 m CSF-A (Core 321-U1336B-16H) caused core loss and prevented the develop­ ment of a continuous sediment section. XCB cores (321-U1336A-22X through 35X) were taken from 184.8 to 302.9 m CFS-A at Hole U1336A. We stopped coring before reaching the basement objective because of decreasing rates of penetration, relatively low recovery, and the possibility of obtaining a stratigraphically complete Miocene section.",0,Expedition 321 Preliminary Report
pelagic sediments,divided into,three major lithologic units,Site U1336,"At Site U1336, \~300 m of pelagic sediments are divided into three major lithologic units (Fig. F29). The sediments are composed mainly of nannofossil oozes, nannofos­ sil chalks, and chert. The early to middle Miocene sedimentary sequence of Unit I (0–",0,Expedition 321 Preliminary Report
sediments,composed mainly of,"nannofossil oozes, nannofossil chalks, and chert",Site U1336,"At Site U1336, \~300 m of pelagic sediments are divided into three major lithologic units (Fig. F29). The sediments are composed mainly of nannofossil oozes, nannofos­ sil chalks, and chert. The early to middle Miocene sedimentary sequence of Unit I (0–",0,Expedition 321 Preliminary Report
Unit I,part of,early to middle Miocene sedimentary sequence,Site U1336,"At Site U1336, \~300 m of pelagic sediments are divided into three major lithologic units (Fig. F29). The sediments are composed mainly of nannofossil oozes, nannofos­ sil chalks, and chert. The early to middle Miocene sedimentary sequence of Unit I (0–",0,Expedition 321 Preliminary Report
Unit II (74.50–189.50 m CSF-A),dominated by,nannofossil ooze,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
sediment,changes color,from pale yellow to light greenish gray at 92 m CSF-A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
sediment color,alternates,between light greenish gray and white to 184.80 m CSF-A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
oxidation-reduction reactions,responsible for,vivid colors and pore water chemistry changes,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
organic carbon,enhanced availability,relative to overlying and underlying sediments,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
thin chert layers,encountered,below 120 m CSF-A in Unit II,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
chert fragments,recovered,mainly broken,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
in situ chert fragment,recovered at,"159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm","74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
chert layers,more abundant,in the lower third of the recovered sequence,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit II (74.50–189.50 m CSF-A) is dominated by nannofossil ooze. Sediment color changes occur downhole from pale yellow to light greenish gray at 92 m CSF-A. Below this boundary, the color of Unit II alternates between light greenish gray and white to 184.80 m CSF-A. The oxidation-reduction reactions responsible for the observed vivid colors and pore water chemistry changes are likely fueled by enhanced availabil­ ity of organic carbon relative to overlying and underlying sediments. Occasional thin chert layers were encountered below 120 m CSF-A in Unit II. Mainly broken chert fragments were recovered except for a small in situ chert fragment at 159.6 m CSF-A in Section 320-U1336B-18H-4, 106 cm. More abundant chert layers are common in the lower third of the recovered sequence.",1,Expedition 321 Preliminary Report
Unit III,recovered in,Hole U1336A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
Unit III,dominant lithologies,light greenish gray and white nannofossil chalk,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
Unit III,characteristics,light greenish gray millimeter-scale color banding,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
chert,shows,many different colors,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
chert,colors,"black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, pink","74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
Unit II–Unit III transition,identified by,uppermost common occurrence of chert,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
nannofossil chalk,contains,increasing amounts of micrite below 289 m CSF-A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
cherts,vary in color,below 289 m CSF-A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
cherts,colors,"olive yellow, pink, dark brown at the base","74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
chalk,changes color to,white below 298.54 m CSF-A,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
CaCO3 contents,remain,&gt;88% in the chalk layers,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
Igneous basement,recovered at,not at Site U1336,"74.54 m CSF-A) contains more radiolarians, clay, foraminifers, and diatoms relative to the early Miocene to early Oligocene sediments below \~70 m CSF-A. Subtle changes in the relative proportions of these minor components produce meter-scale dark-light color cycles and two diatom rich layers. Numerous rounded fragments of pumice oc­ cur throughout this unit.","Unit III (189.5–299.6 m CSF-A) was only recovered in Hole U1336A. The dominant lithologies of this unit are light greenish gray and white nannofossil chalk with light greenish gray millimeter-scale color banding and chert layers. The chert shows many different colors including black, dark greenish gray, very dark greenish gray, dark gray, olive yellow, dark brown, and pink. The Unit II–III transition is identified by the uppermost common occurrence of chert. Below 289 m CSF-A, nannofossil chalk contains increasing amounts of micrite and the cherts vary in color. The lowermost cherts are olive yellow, then pink, and, finally, dark brown at the base. The chalk changes color to white below 298.54 m CSF-A. CaCO3 contents remain &gt;88% in the chalk layers. Igneous basement was not recovered at Site U1336.",1,Expedition 321 Preliminary Report
